variant_name,decision_index,time_bucket,state_hash,b0_action_type,new_action_type,b0_action_signature_hash,new_action_signature_hash,estimated_gross_delta,estimated_pref_delta,estimated_duration_delta,affected_rule_ids,rule_state_before,rule_state_after,qwen_audit_reason,controller_reason,official_replay_delta_net,official_replay_delta_gross,official_replay_delta_penalty,delta_label_mode,label_validity,state_compatible,visible_compatible,legal_compatible,regret_label_win_loss_unknown,reason_code,keep_kill_source
B9_gold_current_20260529,86,step_bucket_003,2304084bc1b2,wait,wait,d21187e2ae3b,18230058056d,0.0,1.0,237.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,87,step_bucket_003,fc475b53012f,wait,take_order,4c3d44d6eb5a,03c048b60a7d,459.9,13956.14,-61.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-2375.0,""preference_marginal_penalty"":-4460.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2375.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4460.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-6296.53}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,88,step_bucket_003,c8287969437f,take_order,take_order,147a2c9d94d1,d52098aa61c5,-113.78,575.14,57.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":821.6}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-185.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-185.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":346.79}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,89,step_bucket_003,dd897dd042f0,take_order,wait,eaba9e81d4e3,d21187e2ae3b,-159.58,-16.0,-202.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":253.92}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-0.0,""preference_repair_value"":4061.25,""ptt_repair_value"":4061.25,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":4061.25}",qwen_auditor_called_zero_adjustment,"[""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_take_order_to_wait,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,90,step_bucket_003,6d70eb256789,wait,wait,d21187e2ae3b,460b6d1a62dc,0.0,1.0,247.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,91,step_bucket_003,23401db59186,wait,take_order,f1d80d86d0a0,31e9394ffd09,637.17,14913.74,149.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-2511.8,""preference_marginal_penalty"":-4802.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2511.8,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4802.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-6588.9}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,92,step_bucket_003,1309660c3bf5,take_order,wait,fbd0176af656,d21187e2ae3b,-1049.0,-16.0,-570.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":1377.06}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-0.0,""preference_repair_value"":4061.25,""ptt_repair_value"":4061.25,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":4061.25}",qwen_auditor_called_zero_adjustment,"[""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_take_order_to_wait,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,94,step_bucket_003,06294b7329ce,wait,wait,a5942f01c996,13c9f5712181,0.0,0.0,-71.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,95,step_bucket_003,9f41b7b2357c,take_order,take_order,54634232b946,d8ad74cb8a4a,390.94,14898.74,84.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":604.95}","{""preference_components"":{""lost_repair_window_cost"":-2511.8,""preference_marginal_penalty"":-4802.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2511.8,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4802.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-6387.68}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,96,step_bucket_004,1bfb7cb0f96c,take_order,wait,fe6f0f6cddb0,d21187e2ae3b,-100.59,-16.0,-56.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":214.58}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-0.0,""preference_repair_value"":4061.25,""ptt_repair_value"":4061.25,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":4061.25}",qwen_auditor_called_zero_adjustment,"[""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_take_order_to_wait,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,98,step_bucket_004,6106ed52fd09,wait,wait,d21187e2ae3b,b6edca4e257a,0.0,1.0,374.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":-35.0}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,99,step_bucket_004,21ee25b31443,wait,take_order,df7e80cecc51,1d6e9df87ee2,306.6,13956.14,78.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-2375.0,""preference_marginal_penalty"":-4460.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2375.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4460.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-6597.06}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,100,step_bucket_004,07f9ff6d9bb2,take_order,take_order,e30367debf81,fbb623ff0b3b,-661.88,558.2,-350.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":1188.36}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-185.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-63.06,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-185.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":51.51}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,102,step_bucket_004,1e0c9236c55d,wait,wait,d21187e2ae3b,bf0e07476644,0.0,1.0,361.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":-35.0}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,103,step_bucket_004,e815d95dd58b,wait,take_order,192988dde7ef,486be353a706,488.49,13956.14,-16.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-2375.0,""preference_marginal_penalty"":-4460.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2375.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4460.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-6308.32}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,104,step_bucket_004,76df19303f65,take_order,take_order,a025bc468571,7fa025d780aa,-694.16,571.11,-206.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":1450.05}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-185.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-75.97,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-185.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":197.71}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
